cnag_id	organism	gene_product	transcript_product	location	length	sequence_SO	SO	is_pseudo	variant
>CNAG_01004-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein	CP003824.1:1454546-1457659(+)	4243	chromosome	protein_coding	FALSE	t26_1
>CNAG_01004-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 1	CP003824.1:1455018-1457659(+)	4178	chromosome	protein_coding	FALSE	t26_2
>CNAG_01004-t26_3	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 2	CP003824.1:1454546-1457659(+)	4240	chromosome	protein_coding	FALSE	t26_3
>CNAG_01005-t26_1	Cryptococcus_neoformans_var._grubii_H99	glutaredoxin	glutaredoxin	CP003824.1:1452525-1453173(-)	918	chromosome	protein_coding	FALSE	t26_1
>CNAG_01006-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1449789-1451918(-)	2335	chromosome	protein_coding	FALSE	t26_1
>CNAG_01007-t26_1	Cryptococcus_neoformans_var._grubii_H99	C2 domain-containing protein	C2 domain-containing protein	CP003824.1:1447741-1449440(-)	1867	chromosome	protein_coding	FALSE	t26_1
>CNAG_01008-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1445912-1447555(+)	1614	chromosome	protein_coding	FALSE	t26_1
>CNAG_01009-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1443652-1445244(+)	2421	chromosome	protein_coding	FALSE	t26_1
>CNAG_01009-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1443327-1445244(+)	2119	chromosome	protein_coding	FALSE	t26_2
>CNAG_01010-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1441763-1442643(-)	977	chromosome	protein_coding	FALSE	t26_1
>CNAG_01011-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1440057-1441208(+)	2116	chromosome	protein_coding	FALSE	t26_1
>CNAG_01012-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1438372-1439239(-)	1124	chromosome	protein_coding	FALSE	t26_1
>CNAG_01013-t26_1	Cryptococcus_neoformans_var._grubii_H99	chromatin binding protein	chromatin binding protein	CP003824.1:1436810-1438286(+)	1739	chromosome	protein_coding	FALSE	t26_1
>CNAG_01014-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1434211-1435638(-)	2647	chromosome	protein_coding	FALSE	t26_1
>CNAG_01015-t26_1	Cryptococcus_neoformans_var._grubii_H99	cytoplasmic protein	cytoplasmic protein	CP003824.1:1431813-1433158(+)	1477	chromosome	protein_coding	FALSE	t26_1
>CNAG_01016-t26_1	Cryptococcus_neoformans_var._grubii_H99	vacuolar membrane protein	vacuolar membrane protein	CP003824.1:1427076-1431641(-)	4289	chromosome	protein_coding	FALSE	t26_1
>CNAG_01017-t26_1	Cryptococcus_neoformans_var._grubii_H99	E3 ubiquitin-protein ligase SHPRH, E3 ubiquitin-protein ligase SHPRH, variant	E3 ubiquitin-protein ligase SHPRH	CP003824.1:1420372-1426686(-)	5300	chromosome	protein_coding	FALSE	t26_1
>CNAG_01017-t26_2	Cryptococcus_neoformans_var._grubii_H99	E3 ubiquitin-protein ligase SHPRH, E3 ubiquitin-protein ligase SHPRH, variant	E3 ubiquitin-protein ligase SHPRH, variant	CP003824.1:1420372-1426686(-)	5219	chromosome	protein_coding	FALSE	t26_2
>CNAG_01018-t26_1	Cryptococcus_neoformans_var._grubii_H99	histone-lysine N-methyltransferase Su(var)3-9	histone-lysine N-methyltransferase Su(var)3-9	CP003824.1:1418354-1420208(+)	1758	chromosome	protein_coding	FALSE	t26_1
>CNAG_01019-t26_1	Cryptococcus_neoformans_var._grubii_H99	superoxide dismutase [Cu-Zn]	superoxide dismutase [Cu-Zn]	CP003824.1:1416672-1417607(+)	762	chromosome	protein_coding	FALSE	t26_1
>CNAG_01020-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1415095-1416317(+)	1534	chromosome	protein_coding	FALSE	t26_1
>CNAG_01021-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP phosphoribosyltransferase	ATP phosphoribosyltransferase	CP003824.1:1413330-1414565(-)	1467	chromosome	protein_coding	FALSE	t26_1
>CNAG_01022-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1410634-1412956(-)	2127	chromosome	protein_coding	FALSE	t26_1
>CNAG_01023-t26_1	Cryptococcus_neoformans_var._grubii_H99	cohesin complex subunit SCC1	cohesin complex subunit SCC1	CP003824.1:1407975-1410303(-)	2299	chromosome	protein_coding	FALSE	t26_1
>CNAG_01024-t26_1	Cryptococcus_neoformans_var._grubii_H99	translocation protein SEC72	translocation protein SEC72	CP003824.1:1406762-1407739(+)	2620	chromosome	protein_coding	FALSE	t26_1
>CNAG_01025-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1405036-1406480(-)	1635	chromosome	protein_coding	FALSE	t26_1
>CNAG_01026-t26_1	Cryptococcus_neoformans_var._grubii_H99	gamma-glutamyltransferase	gamma-glutamyltransferase	CP003824.1:1401928-1404670(+)	2360	chromosome	protein_coding	FALSE	t26_1
>CNAG_01027-t26_1	Cryptococcus_neoformans_var._grubii_H99	succinate-semialdehyde dehydrogenase (NADP)	succinate-semialdehyde dehydrogenase (NADP)	CP003824.1:1399567-1401635(-)	1980	chromosome	protein_coding	FALSE	t26_1
>CNAG_01028-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1398294-1399337(+)	1104	chromosome	protein_coding	FALSE	t26_1
>CNAG_01029-t26_1	Cryptococcus_neoformans_var._grubii_H99	impact family protein, impact family protein, variant	impact family protein, variant	CP003824.1:1396496-1398111(-)	1617	chromosome	protein_coding	FALSE	t26_1
>CNAG_01029-t26_2	Cryptococcus_neoformans_var._grubii_H99	impact family protein, impact family protein, variant	impact family protein	CP003824.1:1396496-1398111(-)	1638	chromosome	protein_coding	FALSE	t26_2
>CNAG_01030-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1395201-1396281(+)	1332	chromosome	protein_coding	FALSE	t26_1
>CNAG_01030-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1395201-1396281(+)	1305	chromosome	protein_coding	FALSE	t26_2
>CNAG_01031-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1393095-1394418(+)	1516	chromosome	protein_coding	FALSE	t26_1
>CNAG_01032-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1387662-1392052(-)	4272	chromosome	protein_coding	FALSE	t26_1
>CNAG_01033-t26_1	Cryptococcus_neoformans_var._grubii_H99	exosome complex component CSL4	exosome complex component CSL4	CP003824.1:1386311-1387147(+)	1837	chromosome	protein_coding	FALSE	t26_1
>CNAG_01034-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1385208-1385989(+)	1307	chromosome	protein_coding	FALSE	t26_1
>CNAG_01035-t26_1	Cryptococcus_neoformans_var._grubii_H99	20S proteasome subunit alpha 4	20S proteasome subunit alpha 4	CP003824.1:1382896-1384129(-)	1072	chromosome	protein_coding	FALSE	t26_1
>CNAG_01036-t26_1	Cryptococcus_neoformans_var._grubii_H99	geranylgeranyl transferase type-2 subunit beta	geranylgeranyl transferase type-2 subunit beta	CP003824.1:1381558-1382831(+)	1124	chromosome	protein_coding	FALSE	t26_1
>CNAG_01037-t26_1	Cryptococcus_neoformans_var._grubii_H99	DNA mismatch repair protein MLH3	DNA mismatch repair protein MLH3	CP003824.1:1378488-1381283(-)	3507	chromosome	protein_coding	FALSE	t26_1
>CNAG_01038-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1375943-1378368(+)	2512	chromosome	protein_coding	FALSE	t26_1
>CNAG_01039-t26_1	Cryptococcus_neoformans_var._grubii_H99	superkiller protein 3	superkiller protein 3	CP003824.1:1370513-1375666(-)	5331	chromosome	protein_coding	FALSE	t26_1
>CNAG_01040-t26_1	Cryptococcus_neoformans_var._grubii_H99	carboxypeptidase D	carboxypeptidase D	CP003824.1:1366829-1368770(-)	2360	chromosome	protein_coding	FALSE	t26_1
>CNAG_01041-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1364777-1365593(-)	1174	chromosome	protein_coding	FALSE	t26_1
>CNAG_01042-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1362638-1364096(+)	963	chromosome	protein_coding	FALSE	t26_1
>CNAG_01043-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1360354-1361263(-)	1111	chromosome	protein_coding	FALSE	t26_1
>CNAG_01044-t26_1	Cryptococcus_neoformans_var._grubii_H99	dihydroceramidase	dihydroceramidase	CP003824.1:1358359-1359522(-)	1527	chromosome	protein_coding	FALSE	t26_1
>CNAG_01045-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1355401-1357874(-)	2114	chromosome	protein_coding	FALSE	t26_1
>CNAG_01046-t26_1	Cryptococcus_neoformans_var._grubii_H99	N,N-dimethylglycine oxidase	N,N-dimethylglycine oxidase	CP003824.1:1353443-1354624(-)	1936	chromosome	protein_coding	FALSE	t26_1
>CNAG_01047-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1352786-1353288(+)	1222	chromosome	protein_coding	FALSE	t26_1
>CNAG_01048-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1347262-1351728(+)	5241	chromosome	protein_coding	FALSE	t26_1
>CNAG_01048-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1347262-1351728(+)	5408	chromosome	protein_coding	FALSE	t26_2
>CNAG_01049-t26_1	Cryptococcus_neoformans_var._grubii_H99	H/ACA ribonucleoprotein complex subunit 3	H/ACA ribonucleoprotein complex subunit 3	CP003824.1:1345120-1345531(-)	576	chromosome	protein_coding	FALSE	t26_1
>CNAG_01050-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1343234-1344850(+)	1638	chromosome	protein_coding	FALSE	t26_1
>CNAG_01051-t26_1	Cryptococcus_neoformans_var._grubii_H99	dynactin 1	dynactin 1	CP003824.1:1338299-1342848(-)	4207	chromosome	protein_coding	FALSE	t26_1
>CNAG_01052-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1335950-1337328(-)	1962	chromosome	protein_coding	FALSE	t26_1
>CNAG_01053-t26_1	Cryptococcus_neoformans_var._grubii_H99	nuclear pore complex protein Nup160	nuclear pore complex protein Nup160	CP003824.1:1330355-1335165(+)	4981	chromosome	protein_coding	FALSE	t26_1
>CNAG_01054-t26_1	Cryptococcus_neoformans_var._grubii_H99	RNA polymerase II subunit A domain phosphatase ssu72	RNA polymerase II subunit A domain phosphatase ssu72	CP003824.1:1328658-1329992(-)	1313	chromosome	protein_coding	FALSE	t26_1
>CNAG_01055-t26_1	Cryptococcus_neoformans_var._grubii_H99	phospholipid transporter, phospholipid transporter, variant	phospholipid transporter	CP003824.1:1325762-1328453(+)	2232	chromosome	protein_coding	FALSE	t26_1
>CNAG_01055-t26_2	Cryptococcus_neoformans_var._grubii_H99	phospholipid transporter, phospholipid transporter, variant	phospholipid transporter, variant	CP003824.1:1325987-1328453(+)	2218	chromosome	protein_coding	FALSE	t26_2
>CNAG_01056-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1321016-1321462(+)	696	chromosome	protein_coding	FALSE	t26_1
>CNAG_01057-t26_1	Cryptococcus_neoformans_var._grubii_H99	COP9 signalosome complex subunit 2	COP9 signalosome complex subunit 2	CP003824.1:1318007-1320203(+)	1797	chromosome	protein_coding	FALSE	t26_1
>CNAG_01058-t26_1	Cryptococcus_neoformans_var._grubii_H99	nitric oxide synthase-interacting protein	nitric oxide synthase-interacting protein	CP003824.1:1316412-1317526(-)	1356	chromosome	protein_coding	FALSE	t26_1
>CNAG_01059-t26_1	Cryptococcus_neoformans_var._grubii_H99	vacuolar membrane protein, vacuolar membrane protein, variant	vacuolar membrane protein	CP003824.1:1314602-1316331(+)	1559	chromosome	protein_coding	FALSE	t26_1
>CNAG_01059-t26_2	Cryptococcus_neoformans_var._grubii_H99	vacuolar membrane protein, vacuolar membrane protein, variant	vacuolar membrane protein, variant	CP003824.1:1314602-1316331(+)	1556	chromosome	protein_coding	FALSE	t26_2
>CNAG_01060-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1312651-1314259(-)	1431	chromosome	protein_coding	FALSE	t26_1
>CNAG_01060-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1312651-1314259(-)	1452	chromosome	protein_coding	FALSE	t26_2
>CNAG_01061-t26_1	Cryptococcus_neoformans_var._grubii_H99	serine/threonine protein kinase	serine/threonine protein kinase	CP003824.1:1309270-1312427(+)	3440	chromosome	protein_coding	FALSE	t26_1
>CNAG_01062-t26_1	Cryptococcus_neoformans_var._grubii_H99	CAMK/CAMKL/PASK protein kinase	CAMK/CAMKL/PASK protein kinase	CP003824.1:1304684-1308392(+)	3994	chromosome	protein_coding	FALSE	t26_1
>CNAG_01063-t26_1	Cryptococcus_neoformans_var._grubii_H99	WD-repeat protein mip1	WD-repeat protein mip1	CP003824.1:1298606-1303888(+)	4836	chromosome	protein_coding	FALSE	t26_1
>CNAG_01064-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1297174-1298086(-)	1165	chromosome	protein_coding	FALSE	t26_1
>CNAG_01065-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1295056-1296806(+)	2281	chromosome	protein_coding	FALSE	t26_1
>CNAG_01065-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1294858-1296806(+)	2083	chromosome	protein_coding	FALSE	t26_2
>CNAG_01069-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1284269-1287339(+)	3634	chromosome	protein_coding	FALSE	t26_1
>CNAG_01070-t26_1	Cryptococcus_neoformans_var._grubii_H99	class II aldolase/adducin family protein	class II aldolase/adducin family protein	CP003824.1:1281913-1283146(-)	1589	chromosome	protein_coding	FALSE	t26_1
>CNAG_01071-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1279138-1281541(-)	2147	chromosome	protein_coding	FALSE	t26_1
>CNAG_01072-t26_1	Cryptococcus_neoformans_var._grubii_H99	Amidase	Amidase	CP003824.1:1277358-1278890(+)	1818	chromosome	protein_coding	FALSE	t26_1
>CNAG_01073-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003824.1:1274771-1276765(-)	2009	chromosome	protein_coding	FALSE	t26_1
>CNAG_01073-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003824.1:1274771-1276503(-)	2014	chromosome	protein_coding	FALSE	t26_2
>CNAG_01074-t26_1	Cryptococcus_neoformans_var._grubii_H99	neutral amino acid transporter, neutral amino acid transporter, variant	neutral amino acid transporter	CP003824.1:1270613-1272621(+)	2094	chromosome	protein_coding	FALSE	t26_1
>CNAG_01074-t26_2	Cryptococcus_neoformans_var._grubii_H99	neutral amino acid transporter, neutral amino acid transporter, variant	neutral amino acid transporter, variant	CP003824.1:1270613-1272621(+)	2033	chromosome	protein_coding	FALSE	t26_2
>CNAG_01075-t26_1	Cryptococcus_neoformans_var._grubii_H99	methylmalonate-semialdehyde dehydrogenase (acylating)	methylmalonate-semialdehyde dehydrogenase (acylating)	CP003824.1:1267258-1269265(+)	2067	chromosome	protein_coding	FALSE	t26_1
>CNAG_01076-t26_1	Cryptococcus_neoformans_var._grubii_H99	4-aminobutyrate aminotransferase	4-aminobutyrate aminotransferase	CP003824.1:1264869-1266766(-)	1720	chromosome	protein_coding	FALSE	t26_1
>CNAG_01077-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1263607-1264184(+)	939	chromosome	protein_coding	FALSE	t26_1
>CNAG_01078-t26_1	Cryptococcus_neoformans_var._grubii_H99	aldehyde dehydrogenase (NAD)	aldehyde dehydrogenase (NAD)	CP003824.1:1261090-1263015(-)	1773	chromosome	protein_coding	FALSE	t26_1
>CNAG_01079-t26_1	Cryptococcus_neoformans_var._grubii_H99	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	CP003824.1:1259591-1260650(+)	1139	chromosome	protein_coding	FALSE	t26_1
>CNAG_01080-t26_1	Cryptococcus_neoformans_var._grubii_H99	Glycolate oxidase	Glycolate oxidase	CP003824.1:1257606-1259023(-)	1410	chromosome	protein_coding	FALSE	t26_1
>CNAG_01081-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1255581-1256850(-)	1302	chromosome	protein_coding	FALSE	t26_1
>CNAG_01082-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1250302-1254428(-)	4109	chromosome	protein_coding	FALSE	t26_1
>CNAG_01083-t26_1	Cryptococcus_neoformans_var._grubii_H99	26S proteasome regulatory subunit N5	26S proteasome regulatory subunit N5	CP003824.1:1247987-1249935(+)	1855	chromosome	protein_coding	FALSE	t26_1
>CNAG_01084-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin-conjugating enzyme 4	ubiquitin-conjugating enzyme 4	CP003824.1:1246223-1247208(+)	1350	chromosome	protein_coding	FALSE	t26_1
>CNAG_01085-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1244581-1245650(+)	1258	chromosome	protein_coding	FALSE	t26_1
>CNAG_01086-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1242924-1244311(-)	1825	chromosome	protein_coding	FALSE	t26_1
>CNAG_01087-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1239999-1242199(+)	2636	chromosome	protein_coding	FALSE	t26_1
>CNAG_01088-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1237646-1239483(+)	2023	chromosome	protein_coding	FALSE	t26_1
>CNAG_01089-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1236738-1237278(-)	810	chromosome	protein_coding	FALSE	t26_1
>CNAG_01090-t26_1	Cryptococcus_neoformans_var._grubii_H99	alpha/beta hydrolase fold protein	alpha/beta hydrolase fold protein	CP003824.1:1234829-1235977(+)	1318	chromosome	protein_coding	FALSE	t26_1
>CNAG_01091-t26_1	Cryptococcus_neoformans_var._grubii_H99	U5 small nuclear ribonucleoprotein component	U5 small nuclear ribonucleoprotein component	CP003824.1:1230671-1234147(+)	3300	chromosome	protein_coding	FALSE	t26_1
>CNAG_01092-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003824.1:1229376-1230374(-)	980	chromosome	protein_coding	FALSE	t26_1
